,0,1,title
515,515,http://www.memphis.edu/admissions/transfer/,Transfers -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
516,516,http://www.memphis.edu/memphishealthyu/,Memphis Healthy U -       	Memphis Healthy U      	 - University of Memphis   
517,517,http://www.memphis.edu/sac/,Student Activities Council (SAC) -       	Student Leadership & Involvement      	 - University of Memphis   
518,518,http://www.memphis.edu/cium/,CIUM -       	CIUM      	 - University of Memphis   
519,519,http://www.memphis.edu/cs/,Computer Science -       	Computer Science      	 - University of Memphis   
520,520,http://www.memphis.edu/summer/,Summer School -       	Summer School      	 - University of Memphis   
521,521,http://www.memphis.edu/planning/,City and Regional Planning -       	Planning      	 - University of Memphis   
522,522,http://www.memphis.edu/et/,Engineering Technology -       	Engineering Technology      	 - University of Memphis   
523,523,http://www.memphis.edu/wll/,World Languages & Literatures -       	WLL      	 - University of Memphis   
524,524,http://www.memphis.edu/me/,Mechanical Engineering -       	ME      	 - University of Memphis   
525,525,http://www.memphis.edu/wangcenter/,The Robert Wang Center For International Business -       	Wang Center      	 - University of Memphis   
526,526,http://www.memphis.edu/intl/,International Studies -       	INTL      	 - University of Memphis   
527,527,http://www.memphis.edu/indium/,INDIUM -       	INDIUM      	 - University of Memphis   
528,528,http://www.memphis.edu/fsa/,Fraternity & Sorority Affairs -       	Student Leadership & Involvement      	 - University of Memphis   
529,529,http://www.memphis.edu/conferences/services/conference-housing.php,Conference Housing -       	Conference & Event Services        	 - University of Memphis   
530,530,http://www.memphis.edu/cjustice/,Criminology and Criminal Justice -       	Criminal Justice      	 - University of Memphis   
531,531,http://www.memphis.edu/music/,Rudi E. Scheidt School of Music -       	Music      	 - University of Memphis   
532,532,http://www.memphis.edu/architecture/,Department of Architecture -       	Department of Architecture      	 - University of Memphis   
533,533,http://www.memphis.edu/commencement/apply,
534,534,http://www.memphis.edu/mscm/,Department of Marketing & Supply Chain Management -       	MSCM      	 - University of Memphis   
535,535,http://www.memphis.edu/testing/services/mat.php,Miller Analogies Test (MAT) -       	Testing Center      	 - University of Memphis   
536,536,http://www.memphis.edu/studentlife/religious/,Dean of Students -       	Student Affairs      	 - University of Memphis   
537,537,http://www.memphis.edu/service/,Service Opportunities -       	Student Leadership & Involvement      	 - University of Memphis   
538,538,http://www.memphis.edu/bioinformatics/,Bioinformatics at the University of Memphis -       	Bioinformatics      	 - University of Memphis   
539,539,http://www.memphis.edu/ssc/,Shared Services Center -       	Shared Services Center      	 - University of Memphis   
540,540,http://www.memphis.edu/mediaroom/publications/,Publications -       	UofM Media Room      	 - University of Memphis   
541,541,http://www.memphis.edu/academics/ugmajors.php,"UofM Undergraduate Majors, Minors and Concentrations -       		Academics      		 - University of Memphis   "
542,542,http://www.memphis.edu/testing/,Testing Center -       	Testing Center      	 - University of Memphis   
543,543,http://www.memphis.edu/pp/,Physical Plant -       	Physical Plant      	 - University of Memphis   
544,544,http://www.memphis.edu/procurement/,Procurement and Contract Services -       	Procurement and Contract Services      	 - University of Memphis   
545,545,http://www.memphis.edu/ssp/,Student Success Programs -       	Student Success Programs      	 - University of Memphis   
546,546,http://www.memphis.edu/dualenrollment/,Dual Enrollment -       	Dual Enrollment      	 - University of Memphis   
547,547,http://www.memphis.edu/ugcatalog/honors_awards.php,University of Memphis - Acalog ACMSâ¢
548,548,http://www.memphis.edu/admissions/tcr_instructions.php,Transfer Credit Request Instructions -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
549,549,http://www.memphis.edu/padm/,PADM -       	PADM      	 - University of Memphis   
550,550,http://www.memphis.edu/commencement/,Commencement Office -       	Commencement Office      	 - University of Memphis   
551,551,http://www.memphis.edu/presweb/leadership/bov.php,Board of Visitors -       	Office of the President      	 - University of Memphis   
552,552,http://www.memphis.edu/drs/,Disability Resources for Students -       	Disability Resources for Students      	 - University of Memphis   
553,553,http://www.memphis.edu/froshcamp/,Welcome to Frosh Camp! -       	Frosh Camp      	 - University of Memphis   
554,554,http://www.memphis.edu/eece/,Electrical and Computer Engineering -       	EECE      	 - University of Memphis   
555,555,http://www.memphis.edu/law/programs/jd-ma.php,JD/MA in Political Science -       	School of Law       	 - University of Memphis   
556,556,http://www.memphis.edu/law/programs/mph-fasttrack.php,MPH Fast Track -       	School of Law       	 - University of Memphis   
557,557,http://www.memphis.edu/law/programs/jd-mba.php,JD/MBA -       	School of Law       	 - University of Memphis   
558,558,http://www.memphis.edu/law/programs/jd-mph.php,JD/MPH -       	School of Law       	 - University of Memphis   
559,559,http://www.memphis.edu/uofmglobal/degrees/graduate/edd-instructional-design-technology.php,EdD Instructional Design and Technology -       	UofM Global      	 - University of Memphis   
560,560,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-school-library-information-specialist.php,Master of Science School Library Information Specialist -       	UofM Global      	 - University of Memphis   
561,561,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-applied-lean-leadership.php,Certificate Applied Lean Leadership -       	UofM Global      	 - University of Memphis   
562,562,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-college-career-counseling.php,Certificate College and Career Counseling -       	UofM Global      	 - University of Memphis   
563,563,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-criminal-justice.php,Master of Arts Criminal Justice -       	UofM Global      	 - University of Memphis   
564,564,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-autism-studies.php,Certificate Autism Studies -       	UofM Global      	 - University of Memphis   
565,565,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-teaching-english-second-language.php,Certificate Teaching English as a Second/Foreign Language -       	UofM Global      	 - University of Memphis   
566,566,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-physical-education-teacher-education.php,Master of Science Physical Education Teacher Education -       	UofM Global      	 - University of Memphis   
567,567,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-instructional-design-technology.php,Certificate Instructional Design and Technology -       	UofM Global      	 - University of Memphis   
568,568,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-environmental-nutrition.php,Master of Science Environmental Nutrition -       	UofM Global      	 - University of Memphis   
569,569,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-electrical-comptuter-engineering.php,Certificate in Electrical and Computer Engineering -       	UofM Global      	 - University of Memphis   
570,570,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-philanthropy-nonprofit-leadership.php,Certificate Philanthropy Nonprofit Leadership -       	UofM Global      	 - University of Memphis   
571,571,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-school-library-information-specialist.php,Certificate School Library Information Specialist -       	UofM Global      	 - University of Memphis   
572,572,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-english-second-language.php,Master of Arts in English with a concentration in ESL -       	UofM Global      	 - University of Memphis   
573,573,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-health-systems-leadership-graduate-certificate.php,Health Systems Leadership Graduate Certificate -       	UofM Global      	 - University of Memphis   
574,574,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-journalism.php,Master of Arts in Journalism and Strategic Media -       	UofM Global      	 - University of Memphis   
575,575,http://www.memphis.edu/uofmglobal/degrees/graduate/edd-higher-education.php,EdD Higher Education -       	UofM Global      	 - University of Memphis   
576,576,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-literacy-leadership-coaching.php,Certificate Literacy Leadership and Coaching -       	UofM Global      	 - University of Memphis   
577,577,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-population-health.php,Certificate Population Health -       	UofM Global      	 - University of Memphis   
578,578,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-leadership.php,Master of Science Leadership -       	UofM Global      	 - University of Memphis   
579,579,http://www.memphis.edu/uofmglobal/degrees/graduate/mat-special-education.php,MAT Special Education -       	UofM Global      	 - University of Memphis   
580,580,http://www.memphis.edu/uofmglobal/degrees/graduate/edd-adult-education.php,EdD Adult Education -       	UofM Global      	 - University of Memphis   
581,581,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-reading.php,Master of Science Reading -       	UofM Global      	 - University of Memphis   
582,582,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-instructional-design-and-technology.php,Master of Science Instructional Design and Technology -       	UofM Global      	 - University of Memphis   
583,583,http://www.memphis.edu/uofmglobal/degrees/graduate/mba.php,MBA -       	UofM Global      	 - University of Memphis   
584,584,http://www.memphis.edu/uofmglobal/degrees/graduate/mat-secondary-education.php,MAT Secondary Education -       	UofM Global      	 - University of Memphis   
585,585,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-educational-psychology.php,MS Educational Psychology -       	UofM Global      	 - University of Memphis   
586,586,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-liberal-studies.php,Master of Arts Liberal Studies -       	UofM Global      	 - University of Memphis   
587,587,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-sport-commerce.php,Master of Science Sport Commerce -       	UofM Global      	 - University of Memphis   
588,588,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-health-promotion.php,Master of Science Health Promotion -       	UofM Global      	 - University of Memphis   
589,589,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-local-government-management.php,Certificate Local Government Management -       	UofM Global      	 - University of Memphis   
590,590,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-history.php,Master of Arts in History -       	UofM Global      	 - University of Memphis   
591,591,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-community-college-teaching-leadership.php,Certificate Community College Teaching and Leadership -       	UofM Global      	 - University of Memphis   
592,592,http://www.memphis.edu/uofmglobal/degrees/graduate/master-public-health.php,Master of Public Health -       	UofM Global      	 - University of Memphis   
593,593,http://www.memphis.edu/registrar/register/permits.php,Requesting Class Permits -       	Registrar      	 - University of Memphis   
594,594,http://www.memphis.edu/registrar/register/schedbldr.php,Schedule Builder -       	Registrar      	 - University of Memphis   
595,595,http://www.memphis.edu/registrar/students/selfserv/errors.php,Errors and Problems  -       	Registrar      	 - University of Memphis   
596,596,http://www.memphis.edu/registrar/register,
597,597,http://www.memphis.edu/registrar/register/credit-by-exam.php,Credit by Exam -       	Registrar      	 - University of Memphis   
598,598,http://www.memphis.edu/registrar/register/audit.php,Auditing a Class -       	Registrar      	 - University of Memphis   
599,599,http://www.memphis.edu/registrar/students/selfserv/quick.php,Registration Quick Guide  -       	Registrar      	 - University of Memphis   
600,600,http://www.memphis.edu/feinstone/,W. Harry Feinstone Center for Genomic Research -       	Feinstone      	 - University of Memphis   
601,601,http://www.memphis.edu/shs/research/slm_bureau.php,Bureau of Sport and Leisure Commerce -       	SHS      	 - University of Memphis   
602,602,http://www.memphis.edu/meeman/,Edward J. Edward J. Meeman Biological Station -       	Meeman      	 - University of Memphis   
603,603,http://www.memphis.edu/rsp/sponsored_programs/index.php,Sponsored Programs Administration -       	RSP      	 - University of Memphis   
604,604,http://www.memphis.edu/benhooks/,The Benjamin L. Hooks Institute for Social Change -       	Ben Hooks      	 - University of Memphis   
605,605,http://www.memphis.edu/crow/,Center for Research on Women - CROW -       	CROW      	 - University of Memphis   
606,606,http://www.memphis.edu/rsp/vice_president/research_foundation.php, Research Foundation -       	RSP      	 - University of Memphis   
607,607,http://www.memphis.edu/iis/,IIS : Institute for Intelligent Systems -       	IIS      	 - University of Memphis   
608,608,http://www.memphis.edu/psychology/research/researchlabs.php,Research Labs -       	Department of Psychology      	 - University of Memphis   
609,609,http://www.memphis.edu/gradcatalog/about/research_facilities/humanities.php,University of Memphis - Acalog ACMSâ¢
610,610,http://www.memphis.edu/psychology/centers/index.php, Centers -       	Department of Psychology      	 - University of Memphis   
611,611,http://www.memphis.edu/ifti/,Intermodal Freight Transportation Institute -       	IFTI      	 - University of Memphis   
612,612,http://www.memphis.edu/rsp/compliance/index.php, Research Compliance -       	RSP      	 - University of Memphis   
613,613,http://www.memphis.edu/rsp/staff/, Staff -       	RSP      	 - University of Memphis   
614,614,http://www.memphis.edu/csd/research/crisci.php,CRISCI  -       	School of Communication Sciences and Disorders      	 - University of Memphis   
615,615,http://www.memphis.edu/rsp/vice_president/research_disclosure.php,Research Disclosure -       	RSP      	 - University of Memphis   
616,616,http://www.memphis.edu/rsp/cayuse/index.php,Research Portal -       	RSP      	 - University of Memphis   
617,617,http://www.memphis.edu/rsp/vice_president/core_facilities.php,Core Facilitites -       	RSP      	 - University of Memphis   
618,618,http://www.memphis.edu/rsp/vice_president,
619,619,http://www.memphis.edu/imc/index.php,Integrated Microscopy Center -       	IMC      	 - University of Memphis   
620,620,http://www.memphis.edu/step/,Systems Testing Excellence Program -       	STEP      	 - University of Memphis   
621,621,http://www.memphis.edu/rsp/development/index.php,Research Development -       	RSP      	 - University of Memphis   
622,622,http://www.memphis.edu/hpc/,High Performance Computing -       	High Performance Computing      	 - University of Memphis   
623,623,http://www.memphis.edu/egypt/,Institute of Egyptian Art and Archaeology -       	Institute of Egyptian Art & Archaeology      	 - University of Memphis   
624,624,http://www.memphis.edu/crews/,Crews Center for Entrepreneurship -       			Crews Center for Entrepreneurship      	 - University of Memphis   
625,625,http://www.memphis.edu/rsp/vice_president/index.php,Vice President's Office -       	RSP      	 - University of Memphis   
626,626,http://www.memphis.edu/sbber/,Sparks Bureau of Business and Economic Research -       	SBBER      	 - University of Memphis   
627,627,http://www.memphis.edu/ehs,
628,628,http://www.memphis.edu/rsp/listserv.php,ListServ Information -       	RSP      	 - University of Memphis   
629,629,http://www.memphis.edu/rsp/vice_president/internal_programs.php,Internal Programs -       	RSP      	 - University of Memphis   
630,630,http://www.memphis.edu/imc/,Integrated Microscopy Center -       	IMC      	 - University of Memphis   
631,631,http://www.memphis.edu/mlche/,The Methodist Le Bonheur Center for Healthcare Economics -       	MLCHE      	 - University of Memphis   
632,632,http://www.memphis.edu/cfia/,Center for Information Assurance -       	Center for Information Assurance      	 - University of Memphis   
633,633,http://www.memphis.edu/veterans/scholarships/index.php,Grants and Scholarships for Veterans -       	Veterans and Military Student Services      	 - University of Memphis   
634,634,http://www.memphis.edu/veterans/about/mission.php,Mission of Veterans and Military Student Services -       	Veterans and Military Student Services      	 - University of Memphis   
635,635,http://www.memphis.edu/veterans/give.php,Give to the Veterans and Military Student Services -       	Veterans and Military Student Services      	 - University of Memphis   
636,636,http://www.memphis.edu/veterans/programs/index.php,Programs -       	Veterans and Military Student Services      	 - University of Memphis   
637,637,http://www.memphis.edu/veterans/news.php,Veterans News -       	Veterans and Military Student Services      	 - University of Memphis   
638,638,http://www.memphis.edu/veterans/resources/index.php,Veterans Resources -       	Veterans and Military Student Services      	 - University of Memphis   
639,639,http://www.memphis.edu/veterans/services/index.php,VMSS Services -       	Veterans and Military Student Services      	 - University of Memphis   
640,640,http://www.memphis.edu/veterans/about/index.php,About Veterans and Military Student Services -       	Veterans and Military Student Services      	 - University of Memphis   
641,641,http://www.memphis.edu/studentinvolvement/staff.php,Administrative Staff -       	Student Leadership & Involvement      	 - University of Memphis   
642,642,http://www.memphis.edu/studentinvolvement/mission.php,Student Leadership & Involvement Mission -       	Student Leadership & Involvement      	 - University of Memphis   
643,643,http://www.memphis.edu/studentinvolvement/leadershipandservice/alternative-breaks.php,Alternative Breaks -       	Student Leadership & Involvement      	 - University of Memphis   
644,644,http://www.memphis.edu/studentinvolvement/studentengagement/tigerzone.php,Registered Student Organization -       	Student Leadership & Involvement      	 - University of Memphis   
645,645,http://www.memphis.edu/studentinvolvement/leadershipandservice/index.php, Leadership & Service -       	Student Leadership & Involvement      	 - University of Memphis   
646,646,http://www.memphis.edu/studentinvolvement/leadershipandservice/el-current.php,Current Emerging Leaders -       	Student Leadership & Involvement      	 - University of Memphis   
647,647,http://www.memphis.edu/studentinvolvement/studentengagement/fsa-about.php,Fraternity & Sorority Affairs -       	Student Leadership & Involvement      	 - University of Memphis   
648,648,http://www.memphis.edu/studentinvolvement/leadershipandservice/volunteer-odyssey.php,Volunteer Odyssey -       	Student Leadership & Involvement      	 - University of Memphis   
649,649,http://www.memphis.edu/studentinvolvement/leadershipandservice/scs-faq.php,Social Change Scholars FAQs -       	Student Leadership & Involvement      	 - University of Memphis   
650,650,http://www.memphis.edu/studentinvolvement/leadershipandservice/days-of-service.php,Days of Service -       	Student Leadership & Involvement      	 - University of Memphis   
651,651,http://www.memphis.edu/studentinvolvement/leadershipandservice/el-apply.php,Emerging Leaders Application -       	Student Leadership & Involvement      	 - University of Memphis   
652,652,http://www.memphis.edu/studentinvolvement/leadershipandservice/el-overview.php,Emerging Leaders -       	Student Leadership & Involvement      	 - University of Memphis   
653,653,http://www.memphis.edu/studentinvolvement/leadershipandservice/scs-apply.php,Social Change Scholars Application -       	Student Leadership & Involvement      	 - University of Memphis   
654,654,http://www.memphis.edu/studentinvolvement/leadershipandservice/scs-overview.php,Social Change Scholars Overview -       	Student Leadership & Involvement      	 - University of Memphis   
655,655,http://www.memphis.edu/studentinvolvement/leadershipandservice/topical-conferences.php,Topical Conferences -       	Student Leadership & Involvement      	 - University of Memphis   
656,656,http://www.memphis.edu/studentinvolvement/communityengagement/index.php,Community Engagement & Campus Partnerships -       	Student Leadership & Involvement      	 - University of Memphis   
657,657,http://www.memphis.edu/studentinvolvement/leadershipandservice/womens-leadership.php,Women's Leadership Initiatives -       	Student Leadership & Involvement      	 - University of Memphis   
658,658,http://www.memphis.edu/studentinvolvement/leadershipandservice/tli.php,Tiger Leadership Institute -       	Student Leadership & Involvement      	 - University of Memphis   
659,659,http://www.memphis.edu/studentinvolvement/leadershipandservice/l2l.php,Leader to Leader -       	Student Leadership & Involvement      	 - University of Memphis   
660,660,http://www.memphis.edu/studentinvolvement/leadershipandservice/leadershape.php,The LeaderShapeÂ® Institute -       	Student Leadership & Involvement      	 - University of Memphis   
661,661,http://www.memphis.edu/studentinvolvement/leadershipandservice/lead.php,LEAD Conference -       	Student Leadership & Involvement      	 - University of Memphis   
662,662,http://www.memphis.edu/studentinvolvement/studentengagement/index.php,Student Engagement -       	Student Leadership & Involvement      	 - University of Memphis   
663,663,http://www.memphis.edu/studentinvolvement/leadershipandservice/opportunities.php,Service Opportunities -       	Student Leadership & Involvement      	 - University of Memphis   
664,664,http://www.memphis.edu/studentinvolvement/leadershipandservice,
665,665,http://www.memphis.edu/studentinvolvement/leadershipandservice/el-faq.php,Emerging Leaders Frequently Asked Questions -       	Student Leadership & Involvement      	 - University of Memphis   
666,666,http://www.memphis.edu/shs/news/,News -       	SHS      	 - University of Memphis   
667,667,http://www.memphis.edu/shs/about/,About Health and Sport Sciences -       	SHS      	 - University of Memphis   
668,668,http://www.memphis.edu/shs/centers/index.php,Centers -       	SHS      	 - University of Memphis   
669,669,http://www.memphis.edu/shs/contact/,Contact -       	SHS      	 - University of Memphis   
670,670,http://www.memphis.edu/shs/research/,Research -       	SHS      	 - University of Memphis   
671,671,http://www.memphis.edu/shs/donate/index.php,Welcome from the School Director -       	SHS      	 - University of Memphis   
672,672,http://www.memphis.edu/shs/faculty/,Faculty -       	SHS      	 - University of Memphis   
673,673,http://www.memphis.edu/shs/students/ug_admission.php,Undergraduate Admissions -       	SHS      	 - University of Memphis   
674,674,http://www.memphis.edu/shs/students/grad_admission.php,Graduate Admissions -       	SHS      	 - University of Memphis   
675,675,http://www.memphis.edu/shs/students/ug_advising.php,Undergraduate Advising -       	SHS      	 - University of Memphis   
676,676,http://www.memphis.edu/shs/students/,Students -       	SHS      	 - University of Memphis   
677,677,http://www.memphis.edu/shs/programs/,Programs -       	SHS      	 - University of Memphis   
678,678,http://www.memphis.edu/shs/garden/index.php,Welcome to YOUR garden! -       	SHS      	 - University of Memphis   
679,679,http://www.memphis.edu/shs/camps/index.php, Camps -       	SHS      	 - University of Memphis   
680,680,http://www.memphis.edu/oir/about/index.php,About the Office of Institutional Research -       	OIR      	 - University of Memphis   
681,681,http://www.memphis.edu/oir/performance/index.php,Program Performance -       	OIR      	 - University of Memphis   
682,682,http://www.memphis.edu/oir/facultystaff/index.php,Faculty/Staff Data -       	OIR      	 - University of Memphis   
683,683,http://www.memphis.edu/oir/tools/enrollgenerator.php,Enrollment Table Generator -       	OIR      	 - University of Memphis   
684,684,http://www.memphis.edu/oir/studentdata/dailyenroll.php,Daily Enrollment Tracker -       	OIR      	 - University of Memphis   
685,685,http://www.memphis.edu/oir/facultystaff/facultystaffgenerator.php,Faculty and Staff Report Generator -       	OIR      	 - University of Memphis   
686,686,http://www.memphis.edu/oir/performance/gradedistributions.php,Grade Distributions -       	OIR      	 - University of Memphis   
687,687,http://www.memphis.edu/oir/tools/graduationgenerator.php,Graduation Report Generator -       	OIR      	 - University of Memphis   
688,688,http://www.memphis.edu/oir/tools/index.php,Interactive Tools -       	OIR      	 - University of Memphis   
689,689,http://www.memphis.edu/oir/studentdata/index.php,Student Data -       	OIR      	 - University of Memphis   
690,690,http://www.memphis.edu/law/programs/advocacy-certificate.php,Advocacy Certificate -       	School of Law       	 - University of Memphis   
691,691,http://www.memphis.edu/law/programs/business-law-certificate.php,Business Law Certificate -       	School of Law       	 - University of Memphis   
692,692,http://www.memphis.edu/law/programs/tax-law-certificate.php,Tax Law Certificate -       	School of Law       	 - University of Memphis   
693,693,http://www.memphis.edu/law/programs/health-law-certificate.php,Health Law Certificate -       	School of Law       	 - University of Memphis   
694,694,http://www.memphis.edu/presweb/contact/index.php,Contact the President's Office -       	Office of the President      	 - University of Memphis   
695,695,http://www.memphis.edu/presweb/communications/index.php,Communications from the President's Office -       	Office of the President      	 - University of Memphis   
696,696,http://www.memphis.edu/presweb/about/index.php,About President M. David Rudd -       	Office of the President      	 - University of Memphis   
697,697,http://www.memphis.edu/presweb/leadership/index.php, President's Council -       	Office of the President      	 - University of Memphis   
698,698,http://www.memphis.edu/presweb/stratplan/index.php,University of Memphis Strategic Plan: Defining Our Future -       	Office of the President      	 - University of Memphis   
699,699,http://www.memphis.edu/focusact/,FOCUS Act -       	FOCUS Act      	 - University of Memphis   
700,700,http://www.memphis.edu/presweb/stratplan/dashboard.php,Key Metrics -       	Office of the President      	 - University of Memphis   
701,701,http://www.memphis.edu/law/admissions/tuition-and-costs.php,Estimated Tuition & Costs -       	School of Law       	 - University of Memphis   
702,702,http://www.memphis.edu/law/about/cityofmemphis.php,Memphis - The City -       	School of Law       	 - University of Memphis   
703,703,http://www.memphis.edu/law/admissions/transferinformation.php,Transfer Information -       	School of Law       	 - University of Memphis   
704,704,http://www.memphis.edu/law/about/latest-news.php,Latest News -       	School of Law       	 - University of Memphis   
705,705,http://www.memphis.edu/law/about/dining.php,Dining -       	School of Law       	 - University of Memphis   
706,706,http://www.memphis.edu/law/admissions/admitted-student-information.php,Admitted Student Information  -       	School of Law       	 - University of Memphis   
707,707,http://www.memphis.edu/law/admissions/tuition-financial-aid.php,"Tuition, Scholarship & Financial Aid -       	School of Law       	 - University of Memphis   "
708,708,http://www.memphis.edu/law/admissions/profile_and_facts.php,Class Profile & Facts -       	School of Law       	 - University of Memphis   
709,709,http://www.memphis.edu/law/admissions/bragging-rights.php,Memphis Bragging Points -       	School of Law       	 - University of Memphis   
710,710,http://www.memphis.edu/law/about/music.php,Music -       	School of Law       	 - University of Memphis   
711,711,http://www.memphis.edu/law/programs/experiential-learning.php,Experiential Learning -       	School of Law       	 - University of Memphis   
712,712,http://www.memphis.edu/law/admissions/guide-to-applying.php,Guide to Applying -       	School of Law       	 - University of Memphis   
713,713,http://www.memphis.edu/law/about/sports.php,Sports  -       	School of Law       	 - University of Memphis   
714,714,http://www.memphis.edu/law/admissions/faq.php,Frequently Asked Questions (FAQ) -       	School of Law       	 - University of Memphis   
715,715,http://www.memphis.edu/law/admissions/lsat-prep.php,LSAT Prep -       	School of Law       	 - University of Memphis   
716,716,http://www.memphis.edu/law/about/housing.php,Housing -       	School of Law       	 - University of Memphis   
717,717,http://www.memphis.edu/law/admissions/recruiting-calendar.php,Recruiting Calendar  -       	School of Law       	 - University of Memphis   
718,718,http://www.memphis.edu/law/admissions/visit.php,Schedule a Visit  -       	School of Law       	 - University of Memphis   
719,719,http://www.memphis.edu/law/about/directions.php,Directions -       	School of Law       	 - University of Memphis   
720,720,http://www.memphis.edu/law/about/tip.php,TN Institute for Prelaw -       	School of Law       	 - University of Memphis   
721,721,http://www.memphis.edu/law/about/arts.php,The Arts Scene -       	School of Law       	 - University of Memphis   
722,722,http://www.memphis.edu/law/admissions/scholarships.php,Scholarships -       	School of Law       	 - University of Memphis   
723,723,http://www.memphis.edu/law/about/neighborhoods.php,Neighborhoods -       	School of Law       	 - University of Memphis   
724,724,http://www.memphis.edu/law/admissions/viewbook-request.php,Request A Viewbook -       	School of Law       	 - University of Memphis   
725,725,http://www.memphis.edu/mediaroom/releases,
726,726,http://www.memphis.edu/mediaroom/releases/awards.php,Awards -       	UofM Media Room      	 - University of Memphis   
727,727,http://www.memphis.edu/mediaroom/contact/index.php,Contact -       	UofM Media Room      	 - University of Memphis   
728,728,http://www.memphis.edu/music/weekly-performances/,Update -       	Music      	 - University of Memphis   
729,729,http://www.memphis.edu/mediaroom/events/,UofM Upcoming Events -       	UofM Media Room      	 - University of Memphis   
730,730,http://www.memphis.edu/fogelmangalleries/,Home -       	The Martha and Robert Fogelman Galleries of Contemporary Art      	 - University of Memphis   
731,731,http://www.memphis.edu/mediaroom/contact/,Contact -       	UofM Media Room      	 - University of Memphis   
732,732,http://www.memphis.edu/mediaroom/resources/,Resources -       	UofM Media Room      	 - University of Memphis   
733,733,http://www.memphis.edu/amum,
734,734,http://www.memphis.edu/univcoll/online/index.php, Online -       	University College      	 - University of Memphis   
735,735,http://www.memphis.edu/univcoll/about/index.php,University College -       	University College      	 - University of Memphis   
736,736,http://www.memphis.edu/univcoll/resources/, Resources -       	University College      	 - University of Memphis   
737,737,http://www.memphis.edu/univcoll/undergraduate/index.php,  -       	University College      	 - University of Memphis   
738,738,http://www.memphis.edu/univcoll/graduate/index.php, University College Graduate Degrees -       	University College      	 - University of Memphis   
739,739,http://www.memphis.edu/univcoll/resources/apptinstructions.php,Scheduling an Advising Appointment -       	University College      	 - University of Memphis   
740,740,http://www.memphis.edu/univcoll/facultystaff/index.php,Our Team -       	University College      	 - University of Memphis   
741,741,http://www.memphis.edu/univcoll/about/requestinfo.php,Request Information -       	University College      	 - University of Memphis   
742,742,http://www.memphis.edu/veterans/programs/greenzone.php,Green Zone -       	Veterans and Military Student Services      	 - University of Memphis   
743,743,http://www.memphis.edu/conferences/contactus/,Contact Us  -       	Conference & Event Services        	 - University of Memphis   
744,744,http://www.memphis.edu/conferences/services/index.php,Conference Services for the University Community -       	Conference & Event Services        	 - University of Memphis   
745,745,http://www.memphis.edu/conferences/internal_scheduling/index.php,Internal Scheduling -       	Conference & Event Services        	 - University of Memphis   
746,746,http://www.memphis.edu/conferences/facilities/index.php,Ultra-Modern Facilities and Exceptional Accommodations -       	Conference & Event Services        	 - University of Memphis   
747,747,http://www.memphis.edu/academics/rankings.php,Degree Rankings -       		Academics      		 - University of Memphis   
748,748,http://www.memphis.edu/nso//,Information -       	New Student Orientation      	 - University of Memphis   
749,749,http://www.memphis.edu/suggestions/,Suggestion Box -       	UofM Suggestions      	 - University of Memphis   
750,750,http://www.memphis.edu/_alert/,UofM Alert Notification -       	UofM Alerts      	 - University of Memphis   
751,751,http://www.memphis.edu/gradschool/directory.php,Directory -       	Graduate School       	 - University of Memphis   
752,752,http://www.memphis.edu/oie/about/index.php,Our Office -       	OIE      	 - University of Memphis   
753,753,http://www.memphis.edu/oie/harrassment/index.php, Harassment and Discrimination -       	OIE      	 - University of Memphis   
754,754,http://www.memphis.edu/oie/,Office for Institutional Equity -       	OIE      	 - University of Memphis   
755,755,http://www.memphis.edu/oie/policies/training.php,Training -       	OIE      	 - University of Memphis   
756,756,http://www.memphis.edu/oie/title9/sexualmisconduct.php,Sexual Misconduct -       	OIE      	 - University of Memphis   
