,0,1,title
0,0,http://www.memphis.edu,
6979,6979,http://www.memphis.edu/bitm/research/abstracts/1997_janz.php,"Janz, B. D., Wetherbe, J., Davis, G. B. and Noe, R. A. 1997. ""Reengineering the Systems      Development Process: The Link between Autonomous Teams and Business Process Outcomes,""      Journal of Management Information Systems (14:1), pp. 41-68.  -       	BIT      	 - University of Memphis   "
6980,6980,http://www.memphis.edu/bitm/research/abstracts/2011_gillenson1.php,"Gillenson, M.L., Racer, M.J., Richardson, S.M. and Zhang, X. 2011. ""Engaging Testers      Early and Throughout the Software Development Process: Six Models and a Simulation      Study,"" Journal of Information Technology Management (22:1), pp. 2011-2027. -       	BIT      	 - University of Memphis   "
6981,6981,http://www.memphis.edu/bitm/research/abstracts/2011_janz.php,"Hennington, A.H., Janz, B.D. and Poston, R. 2011. ""I'm Just Burned Out: Understanding      System Compatibility With Personal Values And Role-Based Stress In A Mandatory Usage      Context,"" Computers in Human Behavior (27:3), pp. 1238-1248.  -       	BIT      	 - University of Memphis   "
6982,6982,http://www.memphis.edu/bitm/research/abstracts/2006_simon_2.php,"Simon, J. C., Zweig, P., Kaiser, K., Beath, C., Bullen, C., Gallagher, K., Goles,      T. and Howard, J. 2006. ""The Information Technology Workforce: Trends and Implications      2005-2008,"" MIS Quarterly Executive (5:2), pp. 47-54. -       	BIT      	 - University of Memphis   "
6983,6983,http://www.memphis.edu/bitm/research/abstracts/2011_kettinger3.php,"Yun, H., Lee, C.C., Kim, B.G. and Kettinger, W. J. 2011. ""What Determines Actual Use      of Mobile Web Browsing Services? A Contextual Study in Korea,"" Communications of the      Association for Information Systems (28:1), pp.313-328. -       	BIT      	 - University of Memphis   "
6984,6984,http://www.memphis.edu/bitm/research/abstracts/2004_hackbarth.php,"Hackbarth, G. and Kettinger, W. J. 2004. ""Strategic Aspirations for Net-Enabled Business,""      European Journal of Information Systems (13:4), pp. 273-285.5. -       	BIT      	 - University of Memphis   "
6985,6985,http://www.memphis.edu/bitm/research/abstracts/2011_poston1.php,"Hu, T., Poston, R. S. and Kettinger, W. J. 2011. ""Nonadopters of Online Social Network      Services: Is It Easy to Have Fun Yet?,"" Communications of the Association for Information      Systems (29:25), pp. 441-458. -       	BIT      	 - University of Memphis   "
6986,6986,http://www.memphis.edu/bitm/research/abstracts/2014_smith.php,"Smith, J., Gleim, M., Robinson, S., Kettinger, W. J. and Park, P. 2014. ""Using an      Old Dog for New Tricks: A Regulatory Focus Perspective on Consumer Acceptance of RFID      Applications,"" Journal of Service Research (17:1), pp. 85-101. -       	BIT      	 - University of Memphis   "
6987,6987,http://www.memphis.edu/bitm/research/abstracts/2007_van.php,"Van Slyke, C., Ilie, V., Lou, H. and Stafford, T. F. 2007. ""Perceived Critical Mass      and the Adoption of a Communication Technology,"" European Journal of Information Systems      (16:3), pp. 270-283. -       	BIT      	 - University of Memphis   "
6988,6988,http://www.memphis.edu/bitm/research/abstracts/2016_kettinger2.php,"Henningsson, S. and Kettinger, W.J., (2016). ""Managing IT Integration Risk in Acquisitions,""      MIS Quarterly Executive (15:1), pp. 1-19. -       	BIT      	 - University of Memphis   "
6989,6989,http://www.memphis.edu/bitm/research/abstracts/2011_stafford.php,"Stafford, T.F. and Turan, A.H. 2011. ""Online Tax Payment Systems as an Emergent Aspect      of Governmental Transformation,"" European Journal of Information Systems (20:3), pp.      343â357. -       	BIT      	 - University of Memphis   "
6990,6990,http://www.memphis.edu/bitm/research/abstracts/2012_park.php,"Park, I., Cho, J. and Rao, H. R. 2012. ""The Effect of Pre- and Post-service Performance      on Consumer Evaluation of Online Retailers"", Decision Support Systems (52:2), pp.      295-548.  -       	BIT      	 - University of Memphis   "
6991,6991,http://www.memphis.edu/bitm/research/abstracts/2009_hennington.php,"Hennington, A. H., Janz, B. D., Amis, J., and Nichols, E. L. 2009 ""Understanding the      Multidimensionality of Information Systems Use: A Study of Nurses' Use of a Mandated      Electronic Medical Record System,"" Communications of the AIS (25). -       	BIT      	 - University of Memphis   "
6992,6992,http://www.memphis.edu/bitm/research/abstracts/201401_poston.php,"Poston, R. S. and Kettinger, W. J. 2014. ""Mindfully Experimenting with IT: Cases on      Corporate Social Media Introduction,"" Journal of Database Management (24:2), pp. 29-51. -       	BIT      	 - University of Memphis   "
6993,6993,http://www.memphis.edu/bitm/research/abstracts/2010_sinclaire.php,"Sinclaire, J., Simon, J. C. and Campbell, C. 2010. ""Does Relational Communication      Training Improve Student Satisfaction with Web-assisted Courses?"" Journal of Online      Learning and Teaching. -       	BIT      	 - University of Memphis   "
6994,6994,http://www.memphis.edu/bitm/research/abstracts/1995_wang.php,"Wang, M. and Kettinger, W. J. 1995. ""Projecting the Growth of Cellular Communications,""      Communications of the ACM (38:10), pp. 25-31. -       	BIT      	 - University of Memphis   "
6995,6995,http://www.memphis.edu/bitm/research/abstracts/2015_bui.php,"Bui, S., Shrivastava, M., Lee, E., and Dhaliwal, J., 2015 âA Case Study of Testing      a Web-based Application Using and Open Source Tool,â Journal of Information Technology      and Management (27:1), pp. 19-30. -       	BIT      	 - University of Memphis   "
6996,6996,http://www.memphis.edu/bitm/research/abstracts/198512_gillenson.php,"Gillenson, M. 1985. ""Trends in Data Administration,"" MIS Quarterly (9: 4), pp. 317-325. -       	BIT      	 - University of Memphis   "
6997,6997,http://www.memphis.edu/bitm/research/abstracts/2002_chen.php,"Chen, L., Gillenson, M. L., and Sherrell, D. L. 2002. ""Enticing Online Consumers:      A Technology Acceptance Perspective,"" Information & Management (39:8), pp. 705-719.       -       	BIT      	 - University of Memphis   "
6998,6998,http://www.memphis.edu/bitm/research/abstracts/2011_simon1.php,"Jain, R.P., Simon, J.C. and Poston, R. 2011. ""Mitigating Vendor Silence in Offshore      Outsourcing: An Empirical Investigation,"" Journal of Management Information Systems      (27:4), pp. 261-298. -       	BIT      	 - University of Memphis   "
6999,6999,http://www.memphis.edu/bitm/research/abstracts/2011_ambartsoumian.php,"Ambartsoumian, V., Dhaliwal, J., Lee, E., Meservy, T. and Zhang, C., ""Implementing      Quality Gates Throughout the Enterprise IT Production Process,"" Journal of Information      Technology Management (22:1), pp. 2028-2038.  -       	BIT      	 - University of Memphis   "
7000,7000,http://www.memphis.edu/bitm/research/abstracts/2016_zhang.php,"Zhang, C., Simon, J. C., and Lee, E. 2016. ""An Empirical Investigation of Decision      Making in IT-Related Dilemmas: Impact of Positive and Negative Consequence of Information,""      Journal of Organizational and End User Computing (28:4), pp. 73-90. -       	BIT      	 - University of Memphis   "
7001,7001,http://www.memphis.edu/bitm/research/abstracts/2013_dhaliwal.php,"Zhang, X., Dhaliwal, J. S., Gillenson, M. L. and Stafford, T. F. 2013. ""The Impact      of Conflict Judgments between Developers and Testers in Software Development,"" Journal      of Database Management (24:4), pp. 26-50. -       	BIT      	 - University of Memphis   "
7002,7002,http://www.memphis.edu/bitm/research/abstracts/2007_amini.php,"Amini, M., Otondo, R., Janz, B. D. and Pitts, M. 2007. ""Simulation Modeling and Analysis:      A Collateral Application and Exposition of RFID Technology,"" Journal of Production      and Operations Management (16:5), pp. 586-598. -       	BIT      	 - University of Memphis   "
7003,7003,http://www.memphis.edu/bitm/research/abstracts/2003_stafford.php,"Stafford T. F. 2003. ""Differentiating between Innovators and Laggards in the Uses      and Gratifications for Internet Services,"" IEEE Transactions on Engineering Management      (50:4), pp. 427- 435.  -       	BIT      	 - University of Memphis   "
7004,7004,http://www.memphis.edu/bitm/research/abstracts/2009_janz.php,"Janz, B. D. 2009. ""Journal Self-Citation XIV: Right Versus Right: Gaining Clarity      Into the Ethical Dilemma of Editorial Self-Referencing,"" Communications of the AIS      (25:1). -       	BIT      	 - University of Memphis   "
7005,7005,http://www.memphis.edu/bitm/research/abstracts/2015_poston.php,"Poston, Robin S. and Dhaliwal, Jasbir (2015) ""IS Human Capital: Assessing Gaps to      Strengthen Skill and Competency Sourcing,"" Communications of the Association for Information      Systems: Vol. 36, Article 34. -       	BIT      	 - University of Memphis   "
7006,7006,http://www.memphis.edu/bitm/research/abstracts/2017_li_2.php,"Wu, J., Li, H., Lin, Z., and Zheng, H. (2017). ""Competition in Wearable Device Market:      The Effects of Network Externality and Product Compatibility,"" Electronic Commerce      Research (17:3), pp. 335-359. -       	BIT      	 - University of Memphis   "
7007,7007,http://www.memphis.edu/bitm/research/abstracts/2016_kettinger3.php,"Hou, L., Xue, L., Bui, S.N., and Kettinger, W.J. (2016). ""System Sourcing and Information      Processing Capability in Supply Chains: A Study of Small Suppliers,"" Information Technology      and Management, (17:4) pp. 379-391. -       	BIT      	 - University of Memphis   "
7008,7008,http://www.memphis.edu/bitm/research/abstracts/2012_lee.php,etwork Enabled Meta-Search Tool Journal of Information Technology Management -       	BIT      	 - University of Memphis   
7009,7009,http://www.memphis.edu/bitm/research/abstracts/2011_poston.php,"Jain, R., Poston, R. S. and Simon, J. C. 2011. ""An Empirical Investigation of Client      Managers' Responsibilities in Managing Offshore Outsourcing of Software Testing Projects,""      IEEE Transactions on Engineering Management (58:4), pp. 743-757.  -       	BIT      	 - University of Memphis   "
7010,7010,http://www.memphis.edu/bitm/research/abstracts/2013_muthitacharoen.php,"Muthitacharoen, A. M., Zhang, X. and Gillenson, M. L. 2013. ""What Matters and What      Doesn't: Examining the Effectiveness of Surcharge Policies in C2C Online Auctions,""      Journal of Information Technology Management (24:4), pp. 1-12. -       	BIT      	 - University of Memphis   "
7011,7011,http://www.memphis.edu/bitm/research/abstracts/2013_akbulut-bailey.php,"Akbulut-Bailey, A.Y., Looney, C.A. and Poston, R.S. 2013. ""Personalization Systems      for Decisions Involving Risk: The Interactive Effects of User Personality and Suggestive      Guidance,"" Journal of Information Technology Management (24:4), pp. 34-50. -       	BIT      	 - University of Memphis   "
7012,7012,http://www.memphis.edu/bitm/research/abstracts/2010_poston.php,"Poston, R. S., Simon, J. C. and Jain, R. 2010. ""Client Communication Practices in      Managing Relationships with Offshore Vendors of Software Testing Services,"" Communications      of the Association for Information Systems, pp. 129-148. -       	BIT      	 - University of Memphis   "
7013,7013,http://www.memphis.edu/bitm/research/abstracts/1994_segars.php,"Segars, A. H., Grover, V. and Kettinger, W. J. 1994. ""Strategic Users of Information      Technology: A Longitudinal Analysis of Organizational Strategy and Performance,"" The      Journal of Strategic Information Systems (3:4), pp. 261-288.  -       	BIT      	 - University of Memphis   "
7014,7014,http://www.memphis.edu/bitm/research/abstracts/2006_richardson.php,"Richardson, S. M., Courtney, J. F. and Haynes, J. D. 2006. ""Theoretical Principles      for Knowledge Management System Design: Application to Pediatric Bipolar Disorder,""      Decision Support Systems (42:3), pp. 1321-1337. -       	BIT      	 - University of Memphis   "
7015,7015,http://www.memphis.edu/bitm/research/abstracts/2007_poston.php,"Poston, R.S., Reynolds, R. and Gillenson, M. 2007. ""Technology Solutions for Improving      Accuracy and Availability of Healthcare Records,"" Information Systems Management (24:1),      pp. 59-71. -       	BIT      	 - University of Memphis   "
7016,7016,http://www.memphis.edu/bitm/research/abstracts/2016_janz2.php,"Janz, B.J., Meek, T., Nichols, E., and Oglesby, J., (2016), ""How Buckmanâs Value Stream      Initiative Re-Visioned IT for Value,""MIS Quarterly Executive (15:3), pp. 215-299. -       	BIT      	 - University of Memphis   "
7017,7017,http://www.memphis.edu/bitm/research/abstracts/2010_stafford2.php,"Huq, F., Stafford, T. F., Bhutta, M. and Kanungo, S. 2010. ""An Examination of Differential      Effects of Transportation in Supply Chain Optimization Modeling,"" Journal of Manufacturing      Technology Management (21:1/2), pp. 269-286. -       	BIT      	 - University of Memphis   "
7018,7018,http://www.memphis.edu/bitm/research/abstracts/2007_linden.php,"Linden, L., Kuhn, R., Parish, J., Richardson, S. M., Adams, L. and Courtney, J. 2007.      ""Churchman Inquiring Systems: Kernel Theories for Knowledge Management,"" Communications      of the AIS (20:52). -       	BIT      	 - University of Memphis   "
7019,7019,http://www.memphis.edu/bitm/research/abstracts/2000_marchand.php,"Marchand, D. A., Kettinger, W. J. and Rollins, J. 2000. ""Information Orientation:      People, Technology and the Bottom Line,"" Sloan Management Review (42:3), pp. 69-80.       -       	BIT      	 - University of Memphis   "
7020,7020,http://www.memphis.edu/bitm/research/abstracts/2010_kettinger.php,"Kettinger, W. J., Marchand, D. M. and Davis, J. 2010. ""Designing Enterprise IT Architectures      to Optimize Flexibility and Standardization in Global Business,"" MIS Quarterly Executive      (9:2), pp. 95-113. -       	BIT      	 - University of Memphis   "
7021,7021,http://www.memphis.edu/bitm/research/abstracts/2011_dhaliwal2.php,"Onita, C. and Dhaliwal, J. 2011. ""Alignment within the Corporate IT Unit: An Analysis      of Software Testing and Development,"" European Journal of Information Systems (20:1),      pp. 48-68.  -       	BIT      	 - University of Memphis   "
7022,7022,http://www.memphis.edu/bitm/research/abstracts/2001_poston.php,"Poston, R.S. and Grabski, S. 2001. ""Financial Impacts of Enterprise Resource Planning      Implementation,"" International Journal of Accounting Information Systems (2:4), pp.      271-294.  -       	BIT      	 - University of Memphis   "
7023,7023,http://www.memphis.edu/bitm/research/abstracts/2011_gillenson.php,"Aiken, P., Gillenson, M. L., Zhang, X. and Rafner, D. 2011. ""Data Management and Data      Administration: Assessing 25 years of practice,"" Journal of Database Management (22:3),      pp. 24-45. -       	BIT      	 - University of Memphis   "
7024,7024,http://www.memphis.edu/bitm/research/abstracts/2009_limpornpugdee.php,"Limpornpugdee, W., Janz, B. D. and Richardson, S. 2009. ""Communication Competence      Factors As Moderators To The Relationship Between User Participation And Information      Quality,"" Journal of Information Technology Management (XX:4), pp. 1-21. -       	BIT      	 - University of Memphis   "
7025,7025,http://www.memphis.edu/bitm/research/abstracts/2008_bienstock.php,"Bienstock, C., Stafford M., Sherrell, D. and Stafford T. F. 2008. ""An Expanded Model      of Logistics Service Quality: Incorporating Logistics Information Technology,"" International      Journal of Production Economics (113:1), pp. 205-222. -       	BIT      	 - University of Memphis   "
7026,7026,http://www.memphis.edu/bitm/research/abstracts/2009_poston_1.php,"Poston, R. S., Kettinger, W. J. and Simon, J. C. 2009. ""Managing the Vendor Set: Achieving      Best Pricing and Quality Service in IT Outsourcing,"" MIS Quarterly Executive (8:2),      pp. 45-58. -       	BIT      	 - University of Memphis   "
7027,7027,http://www.memphis.edu/bitm/research/abstracts/2013_hwang.php,"Hwang, Y., Kettinger, W.J. and Yi, M. 2013. ""A Study on the Motivational Aspects of      Information Management Practice,"" International Journal of Information Management      (33:1), pp. 177-184. -       	BIT      	 - University of Memphis   "
7028,7028,http://www.memphis.edu/bitm/research/abstracts/1995_teng.php,"Teng, J. T. C. and Kettinger, W. J. 1995. ""Business Process Redesign and Information      Architecture: Exploring the Relationship,"" DATA BASE (26:1), pp. 30-42.  -       	BIT      	 - University of Memphis   "
7029,7029,http://www.memphis.edu/bitm/research/abstracts/201508_lee.php,"Lee, J. S., Baskerville, R., & Pries-Heje, J. (2015). The creativity passdown effect:      Applying design theory in creating instance design. Information Technology & People,      28(3), 529-543.  -       	BIT      	 - University of Memphis   "
7030,7030,http://www.memphis.edu/bitm/research/abstracts/2006_muthitacharoen.php,"Muthitacharoen, A., Gillenson, M. L. and Suwan, N. 2006. ""Segmenting Online Customers      to Manage Business Resources: A Study of the Impacts of Sales Channel Strategies on      Consumer Preferences,"" Information & Management (43:5), pp. 678-695. -       	BIT      	 - University of Memphis   "
7031,7031,http://www.memphis.edu/bitm/research/abstracts/2014_dhaliwal.php,"Zhang, X., Onita, C. G. and Dhaliwal, J. S. 2014. ""The Impact of Software Testing      Governance Choices,"" Journal of Organizational and End User Computing (26:1) pp. 66-85.       -       	BIT      	 - University of Memphis   "
7032,7032,http://www.memphis.edu/bitm/research/abstracts/2016_janz.php,"Prasarnphanich, P., Janz, B.J., Patel J. (2016) ""Towards a better understanding of      system analystsâ tacit knowledge: A mixed method approach"", Information Technology      & People, (29: 1), pp.69 â 98. -       	BIT      	 - University of Memphis   "
7033,7033,http://www.memphis.edu/bitm/research/abstracts/2005_poston_2.php,"Poston, R. S., Stafford, T. F. and Hennington, A. 2005. ""Spyware: The View from the      [Online] Street,"" Communications of the ACM (48:8), pp. 96-99. -       	BIT      	 - University of Memphis   "
7034,7034,http://www.memphis.edu/bitm/research/abstracts/2000_gillenson.php,"Gillenson, M. L., Sherrell, D. L. and Chen, L. 2000. ""A Taxonomy of Web Site Traversal      Patterns and Structures,"" Communications of the AIS (3:17).  -       	BIT      	 - University of Memphis   "
7035,7035,http://www.memphis.edu/bitm/research/abstracts/2014_stafford.php,"Zhang, X., Stafford, T. F., Dhaliwal, J. S., Gillenson, M. L. and Moeller, G. 2014.      ""Sources of Conflict between Developers and Testers in Software Development,"" Information      & Management (51:1), pp. 13-26. -       	BIT      	 - University of Memphis   "
7036,7036,http://www.memphis.edu/bitm/research/abstracts/2010_stafford.php,"Stafford, T. and Poston, R. S. 2010. ""Online Security Threats and User Intentions:      A Model of Computer Protection Motivation,"" IEEE Computer (43:1), pp. 58-64. -       	BIT      	 - University of Memphis   "
7037,7037,http://www.memphis.edu/bitm/research/abstracts/2005_poston_1.php,"Poston, R. S. and Speier, C. 2005. ""Effective Use of Knowledge Management Systems:      A Process Model of Content Ratings and Credibility Indicators,"" MIS Quarterly (29:2),      pp. 221-244. -       	BIT      	 - University of Memphis   "
7038,7038,http://www.memphis.edu/bitm/research/abstracts/2016_li.php,"Li, H., Wu, J., Gao, Y., and Shi, Y. 2016. ""Examining Individuals' Adoption of Healthcare      Wearable Devices: An Empirical Study from Privacy Calculus Perspective,"" International      Journal of Medical Informatics (88), pp. 8-17. -       	BIT      	 - University of Memphis   "
7039,7039,http://www.memphis.edu/bitm/research/abstracts/2009_zhang.php,"Zhang, C. and Dhaliwal, J. 2009. ""An Investigation of Resource-Based and Institutional      Theoretic Factors in Technology Adoption for Operations and Supply Chain Management,""      International Journal of Production Economics (120:1), pp. 252-269. -       	BIT      	 - University of Memphis   "
7040,7040,http://www.memphis.edu/bitm/research/abstracts/1999_david.php,"David, J., Dunn, C., McCarthy, W. and Poston, R.S. 1999. ""The Research Pyramid: A      Framework for Accounting Information Systems Research,"" Journal of Information Systems      (13:1), pp. 7-30.  -       	BIT      	 - University of Memphis   "
7041,7041,http://www.memphis.edu/bitm/research/abstracts/1995_kettinger_1.php,"Kettinger, W. J., Lee, C. C. and Lee, S. 1995. ""Global Measures of Information Services      Quality: A Cross-National Study,"" Decision Sciences (26:5), pp. 569-588.  -       	BIT      	 - University of Memphis   "
7042,7042,http://www.memphis.edu/bitm/research/abstracts/1996_herkness.php,"Herkness, W. L., Kettinger, W. J. and Segars, A. H. 1996. ""Sustaining Process Improvement      and Innovation in the Information Services Function: Lessons Learned at the Bose Corporation,""      MIS Quarterly (20:3), pp. 349-368.  -       	BIT      	 - University of Memphis   "
7043,7043,http://www.memphis.edu/bitm/research/abstracts/2017_li_3.php,"Wu, J., Li, H., Lin, Z., and Goh, K.Y. (2017). ""How Big Data and Analytics Reshape      the Wearable Device Market -- The Context of E-Health,"" International Journal of Production      Research (55:17), pp. 5168-5182. -       	BIT      	 - University of Memphis   "
7044,7044,http://www.memphis.edu/bitm/research/abstracts/2016_stafford.php,"Stafford, T.F., ""Optimizing the Business Side of Science: Publication Review Cycles      and Process Management Considerations,âCommunications of the Association for Information      Systems: Vol. 38, Article 16. -       	BIT      	 - University of Memphis   "
7045,7045,http://www.memphis.edu/bitm/research/abstracts/2004_moores.php,"Moores, T. T. and Dhaliwal, J. S. 2004. ""A Reversed Context Analysis of Software Piracy      Issues in Singapore,"" Information & Management (41:8), pp. 1037-1042. -       	BIT      	 - University of Memphis   "
7046,7046,http://www.memphis.edu/bitm/research/abstracts/2008_stafford.php,"Stafford, M. R., Stern, B., Stafford, T. F. and Bienstock, C. 2008. ""Consumer Acceptance      of Online Auctions: An Extension and Revision of the TAM ,"" Psychology & Marketing      (25:7), pp. 619-636. -       	BIT      	 - University of Memphis   "
7047,7047,http://www.memphis.edu/bitm/research/abstracts/201502_kettinger.php,"Mahadevan, L., Kettinger, W. J. and Meservy, T. 2015. ""Running on Hybrid: Control      Changes when Introducing an Agile Methodology in a Traditional 'Waterfall' System      Development Environment,"" Communications of the Association for Information Systems      (36:5), pp. 77-103. -       	BIT      	 - University of Memphis   "
7048,7048,http://www.memphis.edu/bitm/research/abstracts/2008_huang.php,"Huang, Z., Janz, B. D. and Frolick, M. 2008. ""A Comprehensive Examination Of Internet-EDI      Adoption,"" Information Systems Management (25:3), pp. 273-286. -       	BIT      	 - University of Memphis   "
7049,7049,http://www.memphis.edu/bitm/research/abstracts/2009_poston_2.php,"Poston, R. S., Looney, C. and Akbulut, A. 2009. ""Examining the Effects of Self-Efficacy,      Computerized Sources, and Perceived Credibility in Decisions to Take Online Advice,""      International Journal of Electronic Business (7:4), pp. 321â347. -       	BIT      	 - University of Memphis   "
7050,7050,http://www.memphis.edu/bitm/research/abstracts/2010_dhaliwal.php,"Zhang, X., Dhaliwal, J. and Gillenson, M.L. 2010. ""Organizing Software Testing For      Improved Quality And Satisfaction"", Journal of Information Technology Management (21:4),      pp. 1-12.  -       	BIT      	 - University of Memphis   "
7051,7051,http://www.memphis.edu/bitm/research/abstracts/2013_xue.php,"Zhao, X. and Xue, L. 2013. ""Competitive Target Advertising and Consumer Data Sharing,""      Journal of Management Information Systems (29:3), pp. 189 - 222. -       	BIT      	 - University of Memphis   "
7052,7052,http://www.memphis.edu/bitm/research/abstracts/2016_li2.php,"Wu, J., Goh, K.Y., Li, H., Luo, C., and Zheng, H. 2016. ""The Effects of Communication      Patterns on the Success of Open Source Software Projects: An Empirical Analysis from      Social Network Perspectives,"" Journal of Global Information Management (24:4), pp.      22-44. -       	BIT      	 - University of Memphis   "
7053,7053,http://www.memphis.edu/bitm/research/abstracts/1995_grover.php,"Grover, V., Jeung, S. R., Kettinger, W. J. and Teng, J. T. C. 1995. ""The Implementation      of Business Process Reengineering,"" Journal of Management Information Systems (12:1),      pp. 109-144.  -       	BIT      	 - University of Memphis   "
7054,7054,http://www.memphis.edu/bitm/admissions/scholarships.php,Scholarships -       	BIT      	 - University of Memphis   
7055,7055,http://www.memphis.edu/bitm/admissions/deadlines.php,Deadlines -       	BIT      	 - University of Memphis   
7056,7056,http://www.memphis.edu/bitm/admissions/contacts.php,Contacts -       	BIT      	 - University of Memphis   
7057,7057,http://www.memphis.edu/bitm/news/recognitions.php,Recognitions  -       	BIT      	 - University of Memphis   
7058,7058,http://www.memphis.edu/bitm/news/spotlights.php,Spotlights  -       	BIT      	 - University of Memphis   
7059,7059,http://www.memphis.edu/gradcatalog/degree_planning/bus/bit.php,University of Memphis - Acalog ACMSâ¢
7060,7060,http://www.memphis.edu/bitm/events/pastevents.php,Past Events  -       	BIT      	 - University of Memphis   
7061,7061,http://www.memphis.edu/bitm/events/index.php, Events -       	BIT      	 - University of Memphis   
7062,7062,http://www.memphis.edu/bitm/phdstudents/index.php,Ph.D Students -       	BIT      	 - University of Memphis   
7063,7063,http://www.memphis.edu/bitm/programs/phdcourses.php,Ph.D. Course Requirements -       	BIT      	 - University of Memphis   
7064,7064,http://www.memphis.edu/bitm/courses/syllabi.php,Courses and Syllabi  -       	BIT      	 - University of Memphis   
7065,7065,http://www.memphis.edu/bitm/employment/internships.php,Internships  -       	BIT      	 - University of Memphis   
7066,7066,http://www.memphis.edu/bitm/courses/courses.php,Courses -       	BIT      	 - University of Memphis   
7067,7067,http://www.memphis.edu/bitm/courses/ga.php,Graduate Assistants -       	BIT      	 - University of Memphis   
7068,7068,http://www.memphis.edu/bitm/events/lightningtalks2015.php,Lightning Talks -       	BIT      	 - University of Memphis   
7069,7069,http://www.memphis.edu/economics/research,
7070,7070,http://www.memphis.edu/economics/faculty/jjlopez.php,JOAQUIN LOPEZ -       	ECON      	 - University of Memphis   
7071,7071,http://www.memphis.edu/economics/faculty/skrai.php,SUMANT RAI -       	ECON      	 - University of Memphis   
7072,7072,http://www.memphis.edu/economics/faculty/cmstrnfg.php,Carmen Astorne-Figari -       	ECON      	 - University of Memphis   
7073,7073,http://www.memphis.edu/economics/faculty/jpcnnng2.php,JAMEIN CUNNINGHAM -       	ECON      	 - University of Memphis   
7074,7074,http://www.memphis.edu/economics/programs/minor.php,Undergraduate Minors  -       	ECON      	 - University of Memphis   
7075,7075,http://www.memphis.edu/economics/programs/majors.php, Undergraduate Majors -       	ECON      	 - University of Memphis   
7076,7076,http://www.memphis.edu/economics/programs/phd_economics.php,PhD in Economics  -       	ECON      	 - University of Memphis   
7077,7077,http://www.memphis.edu/accountancy/admissions,
7078,7078,http://www.memphis.edu/accountancy/admissions/scholarships.php,School of Accountancy Scholarships -       	ACCT      	 - University of Memphis   
7079,7079,http://www.memphis.edu/accountancy/faculty/jgcoyne.php,JOSHUA COYNE -       	ACCT      	 - University of Memphis   
7080,7080,http://www.memphis.edu/accountancy/faculty/mcmickle.php,PETER MCMICKLE -       	ACCT      	 - University of Memphis   
7081,7081,http://www.memphis.edu/accountancy/faculty/jmnevels.php,JEFFREY NEVELS -       	ACCT      	 - University of Memphis   
7082,7082,http://www.memphis.edu/accountancy/faculty/lmoore2.php,LARRY MOORE -       	ACCT      	 - University of Memphis   
7083,7083,http://www.memphis.edu/accountancy/faculty/nluo.php,JOANNA GOLDEN -       	ACCT      	 - University of Memphis   
7084,7084,http://www.memphis.edu/accountancy/faculty/jmalloy.php,JOHN MALLOY -       	ACCT      	 - University of Memphis   
7085,7085,http://www.memphis.edu/accountancy/faculty/klambert.php,KENNETH LAMBERT -       	ACCT      	 - University of Memphis   
7086,7086,http://www.memphis.edu/accountancy/faculty/eeellis.php,ERIN HENRY -       	ACCT      	 - University of Memphis   
7087,7087,http://www.memphis.edu/accountancy/faculty/jzhang5.php,JOSEPH ZHANG -       	ACCT      	 - University of Memphis   
7088,7088,http://www.memphis.edu/accountancy/faculty/pbabin.php,PHILLIP BABIN -       	ACCT      	 - University of Memphis   
7089,7089,http://www.memphis.edu/accountancy/faculty/hkim20.php,KEVIN KIM -       	ACCT      	 - University of Memphis   
7090,7090,http://www.memphis.edu/accountancy/faculty/kbwalker.php,KENTON WALKER -       	ACCT      	 - University of Memphis   
7091,7091,http://www.memphis.edu/accountancy/faculty/cjlngstr.php,CRAIG LANGSTRAAT -       	ACCT      	 - University of Memphis   
7092,7092,http://www.memphis.edu/accountancy/faculty/rjwillms.php,RITA GREEN -       	ACCT      	 - University of Memphis   
7093,7093,http://www.memphis.edu/accountancy/faculty/nraddatz.php,NIRMALEE RADDATZ -       	ACCT      	 - University of Memphis   
7094,7094,http://www.memphis.edu/accountancy/faculty/jlukawtz.php,JAMES LUKAWITZ -       	ACCT      	 - University of Memphis   
7095,7095,http://www.memphis.edu/accountancy/faculty/itnkrsly.php,IRVIN TANKERSLEY -       	ACCT      	 - University of Memphis   
7096,7096,http://www.memphis.edu/accountancy/faculty/kbsrnsen.php,KATE SORENSEN -       	ACCT      	 - University of Memphis   
7097,7097,http://www.memphis.edu/moch/events/moch-past-events.php,MOCH Past Events -       	MOCH      	 - University of Memphis   
7098,7098,http://www.memphis.edu/moch/events/hum_on_campus.php,Calendar of Humanities Events on Campus -       	MOCH      	 - University of Memphis   
7099,7099,http://www.memphis.edu/moch/events,
7100,7100,http://www.memphis.edu/moch/fellowships/pastmochfellows.php,Past MOCH Fellows -       	MOCH      	 - University of Memphis   
7101,7101,http://www.memphis.edu/philosophy/graduate/Bios/john-torrey.php,john-torrey -       	Philosophy      	 - University of Memphis   
7102,7102,http://www.memphis.edu/wll/spanish/faculty-profiles/vania-barraza-toledo.php,Vania Barraza Toledo -       	WLL      	 - University of Memphis   
7103,7103,http://www.memphis.edu/cresh/student-examples/2012posters.php,2012 Posters -       	MemphisCRESH      	 - University of Memphis   
